,0,1,2
40571,149,584,-1
40572,149,586,-1
40573,149,588,-1
40574,149,589,-1
40575,149,605,-1
40576,149,591,-1
40577,149,593,-1
40578,149,594,-1
40579,149,597,-1
40580,149,598,-1
40581,149,599,-1
40582,149,600,-1
40583,149,601,-1
40584,149,602,-1
40585,149,603,-1
40586,149,592,-1
40587,148,734,-1
40588,149,775,-1
40589,149,777,-1
40590,150,711,-1
40591,150,712,-1
40592,150,713,-1
40593,150,714,-1
40594,150,715,-1
40595,150,717,-1
40596,150,718,-1
40597,150,720,-1
40598,150,721,-1
40599,150,723,-1
40600,150,724,-1
40601,150,725,-1
40602,150,726,-1
40603,150,728,-1
40604,150,729,-1
40605,150,730,-1
40606,150,731,-1
40607,150,732,-1
40608,150,734,-1
40609,150,710,-1
40610,150,709,-1
40611,150,705,-1
40612,150,704,-1
40613,150,678,-1
40614,150,679,-1
40615,150,680,-1
40616,150,681,-1
40617,150,682,-1
40618,150,683,-1
40619,150,684,-1
40620,150,686,-1
40621,150,687,-1
40622,150,735,-1
40623,150,688,-1
40624,150,691,-1
40625,150,692,-1
40626,150,693,-1
40627,150,694,-1
40628,150,695,-1
40629,150,700,-1
40630,150,701,-1
40631,150,702,-1
40632,150,703,-1
40633,150,689,-1
40634,150,675,-1
40635,150,736,-1
40636,150,739,-1
40637,150,770,-1
40638,150,772,-1
40639,150,773,-1
40640,150,774,-1
40641,150,775,-1
40642,150,776,-1
40643,150,777,-1
40644,150,778,-1
40645,150,780,-1
40646,150,782,-1
40647,150,783,-1
40648,150,784,-1
40649,150,785,-1
40650,150,786,-1
40651,150,787,-1
40652,150,788,-1
40653,150,789,-1
40654,151,568,-1
40655,151,570,-1
40656,150,769,-1
40657,150,767,-1
40658,150,766,-1
40659,150,765,-1
40660,150,740,-1
40661,150,741,-1
40662,150,742,-1
40663,150,745,-1
40664,150,746,-1
40665,150,747,-1
40666,150,748,-1
40667,150,749,-1
40668,150,750,-1
40669,150,738,-1
40670,150,751,-1
40671,150,753,-1
40672,150,754,-1
40673,150,755,-1
40674,150,757,-1
40675,150,758,-1
40676,150,759,-1
40677,150,760,-1
40678,150,761,-1
40679,150,764,-1
40680,150,752,-1
40681,150,674,-1
40682,150,672,-1
40683,150,671,-1
40684,150,584,-1
40685,150,586,-1
40686,150,587,-1
40687,150,588,-1
40688,150,589,-1
40689,150,590,-1
40690,150,591,-1
40691,150,592,-1
40692,150,594,-1
40693,150,595,-1
40694,150,596,-1
40695,150,597,-1
40696,150,598,-1
40697,150,599,-1
40698,150,600,-1
40699,150,601,-1
40700,150,602,-1
40701,150,603,-1
40702,150,606,-1
40703,150,583,-1
40704,150,582,-1
40705,150,581,-1
40706,150,580,-1
40707,149,778,-1
40708,149,779,-1
40709,149,780,-1
40710,149,781,-1
40711,149,782,-1
40712,149,783,-1
40713,149,784,-1
40714,149,786,-1
40715,149,787,-1
40716,150,607,-1
40717,149,788,-1
40718,150,568,-1
40719,150,569,-1
40720,150,570,-1
40721,150,571,-1
40722,150,572,-1
40723,150,574,-1
40724,150,576,-1
40725,150,577,-1
40726,150,578,-1
40727,149,789,-1
40728,150,608,-1
40729,150,611,-1
40730,150,612,-1
40731,150,647,-1
40732,150,648,-1
40733,150,651,-1
40734,150,652,-1
40735,150,653,-1
40736,150,654,-1
40737,150,655,-1
40738,150,656,-1
40739,150,657,-1
40740,150,646,-1
40741,150,658,-1
40742,150,660,-1
40743,150,661,-1
40744,150,663,-1
40745,150,664,-1
40746,150,665,-1
40747,150,666,-1
40748,150,667,-1
40749,150,669,-1
40750,150,670,-1
40751,150,659,-1
40752,149,776,-1
40753,150,645,-1
40754,150,643,-1
40755,150,613,-1
40756,150,615,-1
40757,150,616,-1
40758,150,617,-1
40759,150,618,-1
40760,150,619,-1
40761,150,620,-1
40762,150,621,-1
40763,150,622,-1
40764,150,644,-1
40765,150,623,-1
40766,150,628,-1
40767,150,629,-1
40768,150,631,-1
40769,150,633,-1
40770,150,634,-1
40771,150,636,-1
40772,150,640,-1
40773,150,641,-1
40774,150,642,-1
40775,150,626,-1
40776,144,678,-1
40777,144,677,-1
40778,144,676,-1
40779,138,735,-1
40780,138,736,-1
40781,138,738,-1
40782,138,739,-1
40783,138,740,-1
40784,138,741,-1
40785,138,742,-1
40786,138,743,-1
40787,138,744,-1
40788,138,745,-1
40789,138,746,-1
40790,138,747,-1
40791,138,748,-1
40792,138,749,-1
40793,138,750,-1
40794,138,751,-1
40795,138,752,-1
40796,138,753,-1
40797,138,754,-1
40798,138,734,-1
40799,138,733,-1
40800,138,732,-1
40801,138,731,-1
40802,138,711,-1
40803,138,712,-1
40804,138,713,-1
40805,138,714,-1
40806,138,715,-1
40807,138,716,-1
40808,138,717,-1
40809,138,718,-1
40810,138,719,-1
40811,138,755,-1
40812,138,720,-1
40813,138,722,-1
40814,138,723,-1
40815,138,724,-1
40816,138,725,-1
40817,138,726,-1
40818,138,727,-1
40819,138,728,-1
40820,138,729,-1
40821,138,730,-1
40822,138,721,-1
40823,138,710,-1
40824,138,756,-1
40825,138,758,-1
40826,138,786,-1
40827,138,787,-1
40828,138,788,-1
40829,138,789,-1
40830,139,568,-1
40831,139,570,-1
40832,139,571,-1
40833,139,572,-1
40834,139,573,-1
40835,139,575,-1
40836,139,576,-1
40837,139,577,-1
40838,139,578,-1
40839,139,580,-1
40840,139,581,-1
40841,139,582,-1
40842,139,584,-1
40843,139,585,-1
40844,139,586,-1
40845,138,785,-1
40846,138,784,-1
40847,138,783,-1
40848,138,782,-1
40849,138,759,-1
40850,138,760,-1
40851,138,761,-1
40852,138,763,-1
40853,138,764,-1
40854,138,765,-1
40855,138,766,-1
40856,138,767,-1
40857,138,769,-1
40858,138,757,-1
40859,138,770,-1
40860,138,772,-1
40861,138,773,-1
40862,138,774,-1
40863,138,775,-1
40864,138,776,-1
40865,138,777,-1
40866,138,778,-1
40867,138,780,-1
40868,138,781,-1
40869,138,771,-1
40870,139,587,-1
40871,138,709,-1
40872,138,705,-1
40873,138,625,-1
40874,138,626,-1
40875,138,627,-1
40876,138,628,-1
40877,138,629,-1
40878,138,631,-1
40879,138,633,-1
40880,138,636,-1
40881,138,637,-1
40882,138,640,-1
40883,138,641,-1
40884,138,642,-1
40885,138,643,-1
40886,138,644,-1
40887,138,645,-1
40888,138,646,-1
40889,138,647,-1
40890,138,648,-1
40891,138,649,-1
40892,138,623,-1
40893,138,622,-1
40894,138,621,-1
40895,138,620,-1
40896,138,597,-1
40897,138,598,-1
40898,138,599,-1
40899,138,600,-1
40900,138,601,-1
40901,138,602,-1
40902,138,603,-1
40903,138,604,-1
40904,138,606,-1
40905,138,650,-1
40906,138,607,-1
40907,138,609,-1
40908,138,611,-1
40909,138,612,-1
40910,138,613,-1
40911,138,615,-1
40912,138,616,-1
40913,138,617,-1
40914,138,618,-1
40915,138,619,-1
40916,138,608,-1
40917,138,706,-1
40918,138,651,-1
40919,138,653,-1
40920,138,683,-1
40921,138,684,-1
40922,138,685,-1
40923,138,686,-1
40924,138,687,-1
40925,138,688,-1
40926,138,689,-1
40927,138,690,-1
40928,138,691,-1
40929,138,692,-1
40930,138,693,-1
40931,138,694,-1
40932,138,695,-1
40933,138,699,-1
40934,138,700,-1
40935,138,701,-1
40936,138,702,-1
40937,138,703,-1
40938,138,704,-1
40939,138,682,-1
40940,138,681,-1
40941,138,680,-1
40942,138,678,-1
40943,138,654,-1
40944,138,655,-1
40945,138,656,-1
40946,138,657,-1
40947,138,658,-1
40948,138,659,-1
40949,138,660,-1
40950,138,661,-1
40951,138,663,-1
40952,138,652,-1
40953,138,664,-1
40954,138,666,-1
40955,138,667,-1
40956,138,669,-1
40957,138,670,-1
40958,138,671,-1
40959,138,672,-1
40960,138,673,-1
40961,138,674,-1
40962,138,675,-1
40963,138,665,-1
40964,139,588,-1
40965,139,589,-1
40966,139,590,-1
40967,139,754,-1
40968,139,755,-1
40969,139,756,-1
40970,139,758,-1
40971,139,759,-1
40972,139,760,-1
40973,139,761,-1
40974,139,763,-1
40975,139,764,-1
40976,139,765,-1
40977,139,766,-1
40978,139,767,-1
40979,139,770,-1
40980,139,771,-1
40981,139,773,-1
40982,139,774,-1
40983,139,776,-1
40984,139,777,-1
40985,139,778,-1
40986,139,753,-1
40987,139,752,-1
40988,139,751,-1
40989,139,749,-1
40990,139,718,-1
40991,139,720,-1
40992,139,722,-1
40993,139,728,-1
40994,139,729,-1
40995,139,730,-1
40996,139,731,-1
40997,139,732,-1
40998,139,734,-1
40999,139,779,-1
41000,139,735,-1
41001,139,737,-1
41002,139,738,-1
41003,139,739,-1
41004,139,740,-1
41005,139,742,-1
41006,139,743,-1
41007,139,745,-1
41008,139,746,-1
41009,139,748,-1
41010,139,736,-1
41011,139,717,-1
41012,139,780,-1
41013,139,784,-1
41014,140,597,-1
41015,140,598,-1
41016,140,599,-1
41017,140,600,-1
41018,140,601,-1
41019,140,603,-1
41020,140,606,-1
41021,140,607,-1
41022,140,608,-1
41023,140,611,-1
41024,140,612,-1
41025,140,613,-1
41026,140,617,-1
41027,140,618,-1
41028,140,619,-1
41029,140,621,-1
41030,140,623,-1
41031,140,626,-1
41032,140,628,-1
41033,140,595,-1
41034,140,594,-1
41035,140,592,-1
41036,140,589,-1
41037,139,785,-1
41038,139,786,-1
41039,139,787,-1
41040,139,788,-1
41041,139,789,-1
41042,140,568,-1
41043,140,569,-1
41044,140,571,-1
41045,140,572,-1
41046,139,783,-1
41047,140,573,-1
41048,140,576,-1
41049,140,577,-1
41050,140,578,-1
41051,140,580,-1
41052,140,582,-1
41053,140,583,-1
41054,140,586,-1
41055,140,587,-1
41056,140,588,-1
41057,140,574,-1
41058,139,715,-1
41059,139,714,-1
41060,139,713,-1
41061,139,623,-1
41062,139,624,-1
41063,139,625,-1
41064,139,627,-1
41065,139,629,-1
41066,139,632,-1
41067,139,633,-1
41068,139,634,-1
41069,139,635,-1
41070,139,636,-1
41071,139,637,-1
41072,139,638,-1
41073,139,640,-1
41074,139,641,-1
41075,139,642,-1
41076,139,643,-1
41077,139,644,-1
41078,139,645,-1
41079,139,646,-1
41080,139,622,-1
41081,139,621,-1
41082,139,620,-1
41083,139,618,-1
41084,139,591,-1
41085,139,592,-1
41086,139,593,-1
41087,139,595,-1
41088,139,596,-1
41089,139,597,-1
41090,139,598,-1
41091,139,600,-1
41092,139,601,-1
41093,139,647,-1
41094,139,602,-1
41095,139,605,-1
41096,139,607,-1
41097,139,608,-1
41098,139,609,-1
41099,139,612,-1
41100,139,613,-1
41101,139,615,-1
41102,139,616,-1
41103,139,617,-1
41104,139,603,-1
41105,139,648,-1
41106,139,649,-1
41107,139,651,-1
41108,139,688,-1
41109,139,689,-1
41110,139,690,-1
41111,139,691,-1
41112,139,692,-1
41113,139,693,-1
41114,139,694,-1
41115,139,695,-1
41116,139,696,-1
41117,139,685,-1
41118,139,698,-1
41119,139,703,-1
41120,139,705,-1
41121,139,706,-1
41122,139,707,-1
41123,139,708,-1
41124,139,709,-1
41125,139,710,-1
41126,139,711,-1
41127,139,712,-1
41128,139,701,-1
41129,138,596,-1
41130,139,684,-1
41131,139,681,-1
41132,139,653,-1
41133,139,655,-1
41134,139,657,-1
41135,139,658,-1
41136,139,659,-1
41137,139,660,-1
41138,139,661,-1
41139,139,664,-1
41140,139,666,-1
41141,139,682,-1
41142,139,667,-1
41143,139,670,-1
41144,139,671,-1
41145,139,672,-1
41146,139,673,-1
41147,139,674,-1
41148,139,675,-1
41149,139,676,-1
41150,139,678,-1
41151,139,679,-1
41152,139,669,-1
41153,138,595,-1
41154,138,594,-1
41155,138,593,-1
41156,136,709,-1
41157,136,710,-1
41158,136,711,-1
41159,136,712,-1
41160,136,713,-1
41161,136,714,-1
41162,136,717,-1
41163,136,718,-1
41164,136,720,-1
41165,136,721,-1
41166,136,723,-1
41167,136,724,-1
41168,136,725,-1
41169,136,726,-1
41170,136,728,-1
41171,136,730,-1
41172,136,731,-1
41173,136,732,-1
41174,136,734,-1
41175,136,705,-1
41176,136,704,-1
41177,136,703,-1
41178,136,702,-1
41179,136,675,-1
41180,136,678,-1
41181,136,679,-1
41182,136,680,-1
41183,136,681,-1
41184,136,682,-1
41185,136,684,-1
41186,136,685,-1
41187,136,687,-1
41188,136,735,-1
41189,136,688,-1
41190,136,691,-1
41191,136,692,-1
41192,136,693,-1
41193,136,694,-1
41194,136,695,-1
41195,136,697,-1
41196,136,699,-1
41197,136,700,-1
41198,136,701,-1
41199,136,690,-1
41200,136,674,-1
41201,136,736,-1
41202,136,739,-1
41203,136,775,-1
41204,136,776,-1
41205,136,777,-1
41206,136,778,-1
41207,136,780,-1
41208,136,781,-1
41209,136,782,-1
41210,136,783,-1
41211,136,784,-1
41212,136,785,-1
41213,136,786,-1
41214,136,787,-1
41215,136,788,-1
41216,136,789,-1
41217,137,568,-1
41218,137,570,-1
41219,137,572,-1
41220,137,573,-1
41221,137,574,-1
41222,136,774,-1
41223,136,773,-1
41224,136,770,-1
41225,136,769,-1
41226,136,740,-1
41227,136,741,-1
41228,136,742,-1
41229,136,745,-1
41230,136,746,-1
41231,136,747,-1
41232,136,748,-1
41233,136,750,-1
41234,136,751,-1
41235,136,738,-1
41236,136,752,-1
41237,136,755,-1
41238,136,758,-1
41239,136,759,-1
41240,136,760,-1
41241,136,761,-1
41242,136,764,-1
41243,136,765,-1
41244,136,766,-1
41245,136,767,-1
41246,136,754,-1
41247,136,671,-1
41248,136,669,-1
41249,136,667,-1
41250,136,573,-1
41251,136,576,-1
41252,136,578,-1
41253,136,580,-1
41254,136,582,-1
41255,136,583,-1
41256,136,584,-1
41257,136,586,-1
41258,136,587,-1
41259,136,588,-1
41260,136,589,-1
41261,136,591,-1
41262,136,592,-1
41263,136,594,-1
41264,136,595,-1
41265,136,596,-1
41266,136,597,-1
41267,136,598,-1
41268,136,599,-1
41269,136,571,-1
41270,136,570,-1
41271,136,569,-1
41272,136,568,-1
41273,135,765,-1
41274,135,767,-1
41275,135,768,-1
41276,135,770,-1
41277,135,771,-1
41278,135,772,-1
41279,135,773,-1
41280,135,774,-1
41281,135,775,-1
41282,136,600,-1
41283,135,776,-1
41284,135,778,-1
41285,135,779,-1
41286,135,780,-1
41287,135,782,-1
41288,135,784,-1
41289,135,785,-1
41290,135,786,-1
41291,135,787,-1
41292,135,788,-1
41293,135,777,-1
41294,136,601,-1
41295,136,602,-1
41296,136,603,-1
41297,136,644,-1
41298,136,645,-1
41299,136,646,-1
41300,136,647,-1
41301,136,650,-1
41302,136,651,-1
41303,136,652,-1
41304,136,653,-1
41305,136,655,-1
41306,136,643,-1
41307,136,656,-1
41308,136,658,-1
41309,136,659,-1
41310,136,660,-1
41311,136,661,-1
41312,136,662,-1
41313,136,663,-1
41314,136,664,-1
41315,136,665,-1
41316,136,666,-1
41317,136,657,-1
41318,137,576,-1
41319,136,642,-1
41320,136,640,-1
41321,136,606,-1
41322,136,607,-1
41323,136,608,-1
41324,136,609,-1
41325,136,612,-1
41326,136,613,-1
41327,136,615,-1
41328,136,617,-1
41329,136,618,-1
41330,136,641,-1
41331,136,619,-1
41332,136,621,-1
41333,136,622,-1
41334,136,623,-1
41335,136,626,-1
41336,136,629,-1
41337,136,630,-1
41338,136,631,-1
41339,136,634,-1
41340,136,636,-1
41341,136,620,-1
41342,140,629,-1
41343,137,577,-1
41344,137,580,-1
41345,137,739,-1
41346,137,740,-1
41347,137,741,-1
41348,137,742,-1
41349,137,744,-1
41350,137,745,-1
41351,137,746,-1
41352,137,747,-1
41353,137,748,-1
41354,137,749,-1
41355,137,750,-1
41356,137,751,-1
41357,137,752,-1
41358,137,753,-1
41359,137,754,-1
41360,137,755,-1
41361,137,756,-1
41362,137,757,-1
41363,137,758,-1
41364,137,738,-1
41365,137,736,-1
41366,137,734,-1
41367,137,731,-1
41368,137,704,-1
41369,137,705,-1
41370,137,709,-1
41371,137,710,-1
41372,137,711,-1
41373,137,712,-1
41374,137,713,-1
41375,137,714,-1
41376,137,715,-1
41377,137,759,-1
41378,137,717,-1
41379,137,720,-1
41380,137,721,-1
41381,137,723,-1
41382,137,724,-1
41383,137,725,-1
41384,137,726,-1
41385,137,728,-1
41386,137,729,-1
41387,137,730,-1
41388,137,718,-1
41389,137,703,-1
41390,137,760,-1
41391,137,764,-1
41392,138,572,-1
41393,138,573,-1
41394,138,574,-1
41395,138,575,-1
41396,138,576,-1
41397,138,578,-1
41398,138,579,-1
41399,138,580,-1
41400,138,581,-1
41401,138,582,-1
41402,138,583,-1
41403,138,584,-1
41404,138,585,-1
41405,138,586,-1
41406,138,587,-1
41407,138,589,-1
41408,138,590,-1
41409,138,591,-1
41410,138,592,-1
41411,138,571,-1
41412,138,570,-1
41413,138,569,-1
41414,138,568,-1
41415,137,766,-1
41416,137,767,-1
41417,137,769,-1
41418,137,770,-1
41419,137,772,-1
41420,137,773,-1
41421,137,774,-1
41422,137,775,-1
41423,137,776,-1
41424,137,761,-1
41425,137,777,-1
41426,137,780,-1
41427,137,781,-1
41428,137,782,-1
41429,137,783,-1
41430,137,785,-1
41431,137,786,-1
41432,137,787,-1
41433,137,788,-1
41434,137,789,-1
41435,137,778,-1
41436,137,702,-1
41437,137,701,-1
41438,137,700,-1
41439,137,613,-1
41440,137,615,-1
41441,137,616,-1
41442,137,617,-1
41443,137,618,-1
41444,137,619,-1
41445,137,620,-1
41446,137,621,-1
41447,137,623,-1
41448,137,626,-1
41449,137,628,-1
41450,137,629,-1
41451,137,630,-1
41452,137,631,-1
41453,137,634,-1
41454,137,636,-1
41455,137,640,-1
41456,137,641,-1
41457,137,642,-1
41458,137,611,-1
41459,137,609,-1
41460,137,608,-1
41461,137,607,-1
41462,137,582,-1
41463,137,583,-1
41464,137,584,-1
41465,137,586,-1
41466,137,587,-1
41467,137,588,-1
41468,137,589,-1
41469,137,590,-1
41470,137,591,-1
41471,137,643,-1
41472,137,592,-1
41473,137,595,-1
41474,137,596,-1
41475,137,598,-1
41476,137,599,-1
41477,137,600,-1
41478,137,601,-1
41479,137,602,-1
41480,137,603,-1
41481,137,606,-1
41482,137,594,-1
41483,137,644,-1
41484,137,645,-1
41485,137,646,-1
41486,137,678,-1
41487,137,679,-1
41488,137,680,-1
41489,137,681,-1
41490,137,682,-1
41491,137,683,-1
41492,137,684,-1
41493,137,685,-1
41494,137,686,-1
41495,137,675,-1
41496,137,687,-1
41497,137,689,-1
41498,137,690,-1
41499,137,691,-1
41500,137,692,-1
41501,137,693,-1
41502,137,694,-1
41503,137,695,-1
41504,137,697,-1
41505,137,699,-1
41506,137,688,-1
41507,137,578,-1
41508,137,674,-1
41509,137,670,-1
41510,137,647,-1
41511,137,648,-1
41512,137,650,-1
41513,137,651,-1
41514,137,652,-1
41515,137,653,-1
41516,137,654,-1
41517,137,655,-1
41518,137,656,-1
41519,137,671,-1
41520,137,657,-1
41521,137,659,-1
41522,137,660,-1
41523,137,661,-1
41524,137,663,-1
41525,137,664,-1
41526,137,665,-1
41527,137,666,-1
41528,137,667,-1
41529,137,669,-1
41530,137,658,-1
41531,140,631,-1
41532,140,633,-1
41533,140,634,-1
41534,143,572,-1
41535,143,576,-1
41536,143,577,-1
41537,143,578,-1
41538,143,580,-1
41539,143,581,-1
41540,143,582,-1
41541,143,583,-1
41542,143,584,-1
41543,143,586,-1
41544,143,587,-1
41545,143,588,-1
41546,143,589,-1
41547,143,591,-1
41548,143,592,-1
41549,143,594,-1
41550,143,595,-1
41551,143,597,-1
41552,143,598,-1
41553,143,571,-1
41554,143,570,-1
41555,143,568,-1
41556,142,789,-1
41557,142,769,-1
41558,142,770,-1
41559,142,771,-1
41560,142,772,-1
41561,142,773,-1
41562,142,774,-1
41563,142,775,-1
41564,142,776,-1
41565,142,777,-1
41566,143,599,-1
41567,142,778,-1
41568,142,780,-1
41569,142,781,-1
41570,142,782,-1
41571,142,783,-1
41572,142,784,-1
41573,142,785,-1
41574,142,786,-1
41575,142,787,-1
41576,142,788,-1
41577,142,779,-1
41578,142,768,-1
41579,143,600,-1
41580,143,602,-1
41581,143,645,-1
41582,143,646,-1
41583,143,647,-1
41584,143,648,-1
41585,143,650,-1
41586,143,652,-1
41587,143,653,-1
41588,143,655,-1
41589,143,656,-1
41590,143,657,-1
41591,143,658,-1
41592,143,659,-1
41593,143,660,-1
41594,143,661,-1
41595,143,663,-1
41596,143,664,-1
41597,143,665,-1
41598,143,666,-1
41599,143,667,-1
41600,143,643,-1
41601,143,642,-1
41602,143,641,-1
41603,143,636,-1
41604,143,607,-1
41605,143,608,-1
41606,143,609,-1
41607,143,612,-1
41608,143,613,-1
41609,143,615,-1
41610,143,616,-1
41611,143,617,-1
41612,143,618,-1
41613,143,601,-1
41614,143,619,-1
41615,143,621,-1
41616,143,622,-1
41617,143,623,-1
41618,143,626,-1
41619,143,628,-1
41620,143,629,-1
41621,143,631,-1
41622,143,633,-1
41623,143,634,-1
41624,143,620,-1
41625,142,767,-1
41626,142,766,-1
41627,142,765,-1
41628,142,697,-1
41629,142,698,-1
41630,142,699,-1
41631,142,700,-1
41632,142,701,-1
41633,142,702,-1
41634,142,703,-1
41635,142,704,-1
41636,142,705,-1
41637,142,706,-1
41638,142,707,-1
41639,142,708,-1
41640,142,709,-1
41641,142,710,-1
41642,142,711,-1
41643,142,712,-1
41644,142,713,-1
41645,142,714,-1
41646,142,715,-1
41647,142,696,-1
41648,142,695,-1
41649,142,694,-1
41650,142,693,-1
41651,142,673,-1
41652,142,674,-1
41653,142,675,-1
41654,142,676,-1
41655,142,677,-1
41656,142,678,-1
41657,142,679,-1
41658,142,680,-1
41659,142,681,-1
41660,142,716,-1
41661,142,682,-1
41662,142,684,-1
41663,142,685,-1
41664,142,686,-1
41665,142,687,-1
41666,142,688,-1
41667,142,689,-1
41668,142,690,-1
41669,142,691,-1
41670,142,692,-1
41671,142,683,-1
41672,142,717,-1
41673,142,718,-1
41674,142,719,-1
41675,142,744,-1
41676,142,745,-1
41677,142,746,-1
41678,142,747,-1
41679,142,748,-1
41680,142,750,-1
41681,142,751,-1
41682,142,752,-1
41683,142,753,-1
41684,142,743,-1
41685,142,754,-1
41686,142,756,-1
41687,142,757,-1
41688,142,758,-1
41689,142,759,-1
41690,142,760,-1
41691,142,761,-1
41692,142,762,-1
41693,142,763,-1
41694,142,764,-1
41695,142,755,-1
41696,143,669,-1
41697,142,742,-1
41698,142,740,-1
41699,142,720,-1
41700,142,721,-1
41701,142,722,-1
41702,142,723,-1
41703,142,724,-1
41704,142,725,-1
41705,142,726,-1
41706,142,727,-1
41707,142,728,-1
41708,142,741,-1
41709,142,729,-1
41710,142,731,-1
41711,142,732,-1
41712,142,733,-1
41713,142,734,-1
41714,142,735,-1
41715,142,736,-1
41716,142,737,-1
41717,142,738,-1
41718,142,739,-1
41719,142,730,-1
41720,142,672,-1
41721,143,670,-1
41722,143,672,-1
41723,144,603,-1
41724,144,604,-1
41725,144,605,-1
41726,144,606,-1
41727,144,607,-1
41728,144,608,-1
41729,144,609,-1
41730,144,610,-1
41731,144,612,-1
41732,144,613,-1
41733,144,614,-1
41734,144,615,-1
41735,144,618,-1
41736,144,619,-1
41737,144,620,-1
41738,144,622,-1
41739,144,623,-1
41740,144,624,-1
41741,144,625,-1
41742,144,602,-1
41743,144,601,-1
41744,144,600,-1
41745,144,599,-1
41746,144,578,-1
41747,144,579,-1
41748,144,580,-1
41749,144,581,-1
41750,144,582,-1
41751,144,583,-1
41752,144,584,-1
41753,144,585,-1
41754,144,586,-1
41755,144,626,-1
41756,144,587,-1
41757,144,590,-1
41758,144,591,-1
41759,144,592,-1
41760,144,593,-1
41761,144,594,-1
41762,144,595,-1
41763,144,596,-1
41764,144,597,-1
41765,144,598,-1
41766,144,588,-1
41767,144,577,-1
41768,144,627,-1
41769,144,630,-1
41770,144,655,-1
41771,144,656,-1
41772,144,657,-1
41773,144,658,-1
41774,144,659,-1
41775,144,660,-1
41776,144,661,-1
41777,144,662,-1
41778,144,663,-1
41779,144,666,-1
41780,144,667,-1
41781,144,668,-1
41782,144,669,-1
41783,144,670,-1
41784,144,671,-1
41785,144,672,-1
41786,144,673,-1
41787,144,674,-1
41788,144,675,-1
41789,144,654,-1
41790,144,653,-1
41791,144,652,-1
41792,144,651,-1
41793,144,631,-1
41794,144,632,-1
41795,144,633,-1
41796,144,634,-1
41797,144,635,-1
41798,144,636,-1
41799,144,637,-1
41800,144,638,-1
41801,144,639,-1
41802,144,629,-1
41803,144,640,-1
41804,144,642,-1
41805,144,643,-1
41806,144,644,-1
41807,144,645,-1
41808,144,646,-1
41809,144,647,-1
41810,144,648,-1
41811,144,649,-1
41812,144,650,-1
41813,144,641,-1
41814,144,575,-1
41815,144,574,-1
41816,144,573,-1
41817,143,705,-1
41818,143,709,-1
41819,143,710,-1
41820,143,711,-1
41821,143,712,-1
41822,143,713,-1
41823,143,714,-1
41824,143,715,-1
41825,143,717,-1
41826,143,718,-1
41827,143,720,-1
41828,143,721,-1
41829,143,723,-1
41830,143,724,-1
41831,143,725,-1
41832,143,726,-1
41833,143,728,-1
41834,143,730,-1
41835,143,731,-1
41836,143,704,-1
41837,143,703,-1
41838,143,702,-1
41839,143,701,-1
41840,143,674,-1
41841,143,675,-1
41842,143,678,-1
41843,143,679,-1
41844,143,680,-1
41845,143,681,-1
41846,143,682,-1
41847,143,684,-1
41848,143,685,-1
41849,143,732,-1
41850,143,687,-1
41851,143,689,-1
41852,143,690,-1
41853,143,691,-1
41854,143,692,-1
41855,143,693,-1
41856,143,694,-1
41857,143,695,-1
41858,143,697,-1
41859,143,700,-1
41860,143,688,-1
41861,143,734,-1
41862,143,735,-1
41863,143,736,-1
41864,143,769,-1
41865,143,770,-1
41866,143,773,-1
41867,143,774,-1
41868,143,775,-1
41869,143,776,-1
41870,143,777,-1
41871,143,778,-1
41872,143,780,-1
41873,143,766,-1
41874,143,781,-1
41875,143,783,-1
41876,143,784,-1
41877,143,785,-1
41878,143,786,-1
41879,144,568,-1
41880,144,569,-1
41881,144,570,-1
41882,144,571,-1
41883,144,572,-1
41884,143,782,-1
41885,143,671,-1
41886,143,764,-1
41887,143,760,-1
41888,143,738,-1
41889,143,739,-1
41890,143,740,-1
41891,143,741,-1
41892,143,742,-1
41893,143,744,-1
41894,143,745,-1
41895,143,746,-1
41896,143,747,-1
41897,143,761,-1
41898,143,748,-1
41899,143,750,-1
41900,143,751,-1
41901,143,752,-1
41902,143,753,-1
41903,143,754,-1
41904,143,755,-1
41905,143,756,-1
41906,143,758,-1
41907,143,759,-1
41908,143,749,-1
41909,117,627,-1
41910,142,671,-1
41911,142,669,-1
41912,141,573,-1
41913,141,574,-1
41914,141,575,-1
41915,141,576,-1
41916,141,577,-1
41917,141,578,-1
41918,141,582,-1
41919,141,584,-1
41920,141,585,-1
41921,141,586,-1
41922,141,588,-1
41923,141,589,-1
41924,141,590,-1
41925,141,592,-1
41926,141,593,-1
41927,141,594,-1
41928,141,595,-1
41929,141,597,-1
41930,141,598,-1
41931,141,572,-1
41932,141,571,-1
41933,141,568,-1
41934,140,789,-1
41935,140,764,-1
41936,140,765,-1
41937,140,766,-1
41938,140,767,-1
41939,140,769,-1
41940,140,770,-1
41941,140,773,-1
41942,140,774,-1
41943,140,775,-1
41944,141,600,-1
41945,140,776,-1
41946,140,778,-1
41947,140,780,-1
41948,140,781,-1
41949,140,783,-1
41950,140,784,-1
41951,140,785,-1
41952,140,786,-1
41953,140,787,-1
41954,140,788,-1
41955,140,777,-1
41956,140,761,-1
41957,141,601,-1
41958,141,603,-1
41959,141,638,-1
41960,141,640,-1
41961,141,641,-1
41962,141,642,-1
41963,141,643,-1
41964,141,645,-1
41965,141,646,-1
41966,141,648,-1
41967,141,649,-1
41968,141,651,-1
41969,141,653,-1
